time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
0.929992,-0.041121,0.009551,-0.072774,-0.042848
0.934992,-0.041485,0.009296,-0.072693,-0.044290
0.939991,-0.041848,0.009118,-0.072711,-0.048722
0.944991,-0.042212,0.008826,-0.072827,-0.050304
0.949991,-0.042577,0.008624,-0.073031,-0.050601
0.954991,-0.042943,0.008313,-0.073314,-0.052344
0.959991,-0.043310,0.008108,-0.073665,-0.053020
0.964991,-0.043680,0.007788,-0.074063,-0.054026
0.969991,-0.044051,0.007569,-0.074475,-0.056257
0.974991,-0.044425,0.007223,-0.074863,-0.061181
0.979991,-0.044800,0.006972,-0.075198,-0.063870
0.984991,-0.045177,0.006586,-0.075460,-0.065680
0.989991,-0.045555,0.006328,-0.075633,-0.069893
0.994991,-0.045933,0.005907,-0.075713,-0.071373
0.999991,-0.046312,0.005599,-0.075700,-0.073613
1.004991,-0.046690,-0.005063,-0.075598,-0.089794
1.009991,-0.047068,-0.005425,-0.075404,-0.092193
1.014991,-0.047444,-0.005985,-0.075099,-0.095682
1.019992,-0.047818,-0.006362,-0.074677,-0.098339
1.024992,-0.048190,-0.006957,-0.074132,-0.099264
1.029992,-0.048558,-0.007355,-0.073451,-0.100187
1.034992,-0.048923,-0.007960,-0.072606,-0.102322
1.039993,-0.049283,-0.008367,-0.071568,-0.104600
1.044993,-0.049637,-0.008987,-0.070307,-0.102237
1.049993,-0.049985,-0.009396,-0.068840,-0.100476
1.054993,-0.050324,-0.009996,-0.067152,-0.101943
1.059994,-0.050654,-0.010405,-0.065270,-0.102855
1.064994,-0.050974,-0.011018,-0.063227,-0.101432
1.069994,-0.051284,-0.011424,-0.061044,-0.099154
1.074994,-0.051582,-0.012021,-0.058683,-0.099066
1.079994,-0.051868,-0.012415,-0.056178,-0.099477
1.084995,-0.052141,-0.013014,-0.053575,-0.100537
1.089995,-0.052401,-0.013418,-0.050845,-0.100390
1.094995,-0.052647,-0.014015,-0.047968,-0.098016
1.099995,-0.052878,-0.014407,-0.044990,-0.098376
1.104996,-0.053093,-0.009620,-0.041882,-0.089729
1.109996,-0.053293,-0.010000,-0.038658,-0.088690
1.114996,-0.053476,-0.010535,-0.035260,-0.086412
1.119996,-0.053642,-0.010878,-0.031702,-0.086274
1.124997,-0.053789,-0.011399,-0.027998,-0.088067
1.129997,-0.053918,-0.011753,-0.024246,-0.086494
1.134997,-0.054028,-0.012271,-0.020425,-0.083753
1.139997,-0.054118,-0.012601,-0.016585,-0.083218
1.144997,-0.054190,-0.013100,-0.012734,-0.084402
1.149998,-0.054242,-0.013435,-0.008813,-0.085138
1.154998,-0.054274,-0.013947,-0.004813,-0.084008
1.159998,-0.054286,-0.014283,-0.000758,-0.083290
1.164998,-0.054277,-0.014789,0.003279,-0.083605
1.169999,-0.054249,-0.015124,0.007374,-0.081960
1.174999,-0.054199,-0.015609,0.011560,-0.076675
1.179999,-0.054129,-0.015921,0.015730,-0.074841
1.184999,-0.054038,-0.016365,0.019921,-0.073419
1.190000,-0.053926,-0.016698,0.024152,-0.071516
1.195000,-0.053792,-0.017116,0.028482,-0.068307
1.200000,-0.053636,-0.017397,0.032901,-0.068926
1.205000,-0.053458,0.013304,0.037547,0.065805
1.210001,-0.053256,0.013599,0.042322,0.067681
1.215001,-0.053030,0.014014,0.046930,0.070385
1.220001,-0.052783,0.014299,0.051116,0.072464
1.225001,-0.052516,0.014734,0.054725,0.073859
1.230001,-0.052233,0.015043,0.057698,0.074158
1.235002,-0.051938,0.015493,0.059994,0.075563
1.240002,-0.051633,0.015786,0.061583,0.077255
1.245002,-0.051322,0.016250,0.062389,0.077476
1.250002,-0.051010,0.016559,0.062411,0.075688
1.255003,-0.050700,0.017012,0.061689,0.072677
1.260003,-0.050395,0.017307,0.060251,0.069105
1.265003,-0.050100,0.017710,0.058070,0.064206
1.270003,-0.049818,0.017949,0.055265,0.060874
1.275004,-0.049551,0.018304,0.051957,0.055499
1.280004,-0.049303,0.018516,0.048255,0.052215
1.285004,-0.049073,0.018811,0.044230,0.042929
1.290004,-0.048865,0.018971,0.039940,0.036638
1.295004,-0.048679,0.019175,0.035456,0.027112
1.300005,-0.048515,0.019275,0.030798,0.021641
1.305005,-0.048375,0.023515,0.026153,0.026038
1.310005,-0.048258,0.023613,0.021513,0.021239
1.315005,-0.048165,0.023729,0.016926,0.013509
1.320006,-0.048094,0.023782,0.012333,0.009886
1.325006,-0.048046,0.023817,0.007685,-0.001451
1.330006,-0.048022,0.023802,0.002984,-0.010096
1.335006,-0.048021,0.023724,-0.001839,-0.020974
1.340007,-0.048045,0.023632,-0.006644,-0.027027
1.345007,-0.048092,0.023447,-0.011388,-0.037496
1.350007,-0.048164,0.023290,-0.016218,-0.042505
1.355007,-0.048259,0.023022,-0.021137,-0.050961
1.360008,-0.048380,0.022813,-0.026068,-0.057987
1.365008,-0.048525,0.022446,-0.031053,-0.066865
1.370008,-0.048695,0.022171,-0.036035,-0.073825
1.375008,-0.048890,0.021706,-0.040802,-0.083659
1.380008,-0.049108,0.021365,-0.045358,-0.089135
1.385009,-0.049348,0.020810,-0.049813,-0.098556
1.390009,-0.049610,0.020403,-0.054117,-0.103405
1.395009,-0.049893,0.019768,-0.058218,-0.111961
1.400009,-0.050196,0.019310,-0.062021,-0.116085
1.405010,-0.050517,0.019651,-0.065639,-0.104680
1.410010,-0.050855,0.019238,-0.069042,-0.111239
1.415010,-0.051210,0.018565,-0.072158,-0.113558
1.420010,-0.051579,0.018097,-0.074951,-0.118467
1.425011,-0.051961,0.017373,-0.077456,-0.125920
1.430011,-0.052356,0.016876,-0.079685,-0.132046
1.435011,-0.052760,0.016081,-0.081613,-0.135937
1.440011,-0.053173,0.015537,-0.083257,-0.139259
1.445011,-0.053593,0.014694,-0.084608,-0.144396
1.450012,-0.054020,0.014114,-0.085666,-0.147268
1.455012,-0.054450,0.013213,-0.086436,-0.153394
1.460012,-0.054884,0.012598,-0.086913,-0.156309
1.465012,-0.055319,0.011659,-0.087075,-0.157897
1.470013,-0.055754,0.011041,-0.086924,-0.159317
1.475013,-0.056188,0.010078,-0.086471,-0.164248
1.480013,-0.056618,0.009429,-0.085730,-0.167503
1.485013,-0.057044,0.008421,-0.084701,-0.170659
1.490014,-0.057463,0.007725,-0.083377,-0.172086
1.495014,-0.057876,0.006683,-0.081777,-0.174587
1.500014,-0.058279,0.005969,-0.079931,-0.177136
1.505014,-0.058672,0.013653,-0.077810,-0.115502
1.510015,-0.059054,0.013196,-0.075416,-0.115786
1.515015,-0.059424,0.012497,-0.072845,-0.118296
1.520015,-0.059780,0.012002,-0.070186,-0.117027
1.525015,-0.060123,0.011302,-0.067491,-0.116110
1.530015,-0.060452,0.010846,-0.064784,-0.117952
1.535016,-0.060768,0.010140,-0.062089,-0.115568
1.540016,-0.061070,0.009683,-0.059396,-0.118502
1.545016,-0.061359,0.008970,-0.056730,-0.119005
1.550016,-0.061635,0.008493,-0.054103,-0.119105
1.555017,-0.061898,0.007778,-0.051524,-0.119097
1.560017,-0.062148,0.007316,-0.049030,-0.118630
1.565017,-0.062386,0.006602,-0.046636,-0.119775
1.570017,-0.062612,0.006108,-0.044300,-0.120162
1.575018,-0.062827,0.005386,-0.041983,-0.121294
1.580018,-0.063030,0.004916,-0.039663,-0.123431
1.585018,-0.063221,0.004177,-0.037345,-0.123226
1.590018,-0.063401,0.003686,-0.034994,-0.125458
1.595019,-0.063568,0.002928,-0.032576,-0.127527
1.600019,-0.063724,0.002392,-0.030100,-0.128351
1.605019,-0.063866,0.024178,-0.027377,-0.025720
1.610019,-0.063994,0.024072,-0.024450,-0.028873
1.615019,-0.064108,0.023898,-0.021563,-0.028665
1.620020,-0.064208,0.023778,-0.018860,-0.031809
1.625020,-0.064295,0.023596,-0.016503,-0.029877
1.630020,-0.064371,0.023476,-0.014558,-0.031408
1.635020,-0.064439,0.023286,-0.013103,-0.034313
1.640021,-0.064502,0.023147,-0.012167,-0.037023
1.645021,-0.064561,0.022920,-0.011755,-0.037879
1.650021,-0.064620,0.022765,-0.011869,-0.038833
1.655021,-0.064681,0.022532,-0.012476,-0.041090
1.660022,-0.064746,0.022356,-0.013485,-0.044802
1.665022,-0.064818,0.022076,-0.014819,-0.051602
1.670022,-0.064897,0.021869,-0.016420,-0.054213
1.675022,-0.064984,0.021532,-0.018201,-0.061413
1.680022,-0.065081,0.021295,-0.020122,-0.065849
1.685023,-0.065187,0.020885,-0.022132,-0.071940
1.690023,-0.065304,0.020581,-0.024202,-0.078916
1.695023,-0.065431,0.020094,-0.026320,-0.086233
1.700023,-0.065570,0.019751,-0.028472,-0.089097
1.705024,-0.065719,0.016962,-0.030682,-0.011853
1.710024,-0.065879,0.016899,-0.032933,-0.017948
1.715024,-0.066050,0.016775,-0.035228,-0.026221
1.720024,-0.066233,0.016668,-0.037586,-0.030273
1.725025,-0.066429,0.016478,-0.040053,-0.036529
1.730025,-0.066637,0.016338,-0.042645,-0.041214
1.735025,-0.066858,0.016073,-0.045399,-0.048751
1.740025,-0.067094,0.015871,-0.048277,-0.053893
1.745026,-0.067344,0.015530,-0.051253,-0.063463
1.750026,-0.067609,0.015271,-0.054262,-0.070544
1.755026,-0.067890,0.014829,-0.057254,-0.079642
1.760026,-0.068185,0.014500,-0.060148,-0.086195
1.765026,-0.068494,0.013973,-0.062951,-0.090804
1.770027,-0.068816,0.013614,-0.065554,-0.093585
1.775027,-0.069151,0.013045,-0.067945,-0.101048
1.780027,-0.069498,0.012643,-0.070127,-0.105587
1.785027,-0.069854,0.011998,-0.072104,-0.112186
1.790028,-0.070220,0.011569,-0.073867,-0.116239
1.795028,-0.070595,0.010856,-0.075446,-0.124313
1.800028,-0.070976,0.010339,-0.076806,-0.129632
1.805028,-0.071364,0.022502,-0.077961,-0.087571
1.810029,-0.071756,0.022127,-0.078917,-0.090886
1.815029,-0.072153,0.021566,-0.079712,-0.099186
1.820029,-0.072554,0.021157,-0.080417,-0.104182
1.825029,-0.072958,0.020531,-0.081083,-0.105642
1.830029,-0.073366,0.020099,-0.081762,-0.109321
1.835030,-0.073777,0.019437,-0.082508,-0.114063
1.840030,-0.074192,0.018982,-0.083344,-0.117725
1.845030,-0.074611,0.018264,-0.084269,-0.124239
1.850030,-0.075035,0.017766,-0.085283,-0.125963
1.855031,-0.075465,0.017005,-0.086374,-0.129611
1.860031,-0.075900,0.016483,-0.087479,-0.134101
1.865031,-0.076341,0.015661,-0.088533,-0.141555
1.870031,-0.076786,0.015089,-0.089482,-0.146323
1.875032,-0.077236,0.014204,-0.090268,-0.150250
1.880032,-0.077689,0.013592,-0.090832,-0.156214
1.885032,-0.078144,0.012657,-0.091121,-0.157575
1.890032,-0.078600,0.012018,-0.091103,-0.161123
1.895033,-0.079055,0.011043,-0.090749,-0.166025
1.900033,-0.079506,0.010376,-0.090021,-0.166860
1.905033,-0.079953,0.012659,-0.088923,-0.157774
1.910033,-0.080394,0.012052,-0.087480,-0.156368
1.915033,-0.080826,0.011106,-0.085752,-0.159260
1.920034,-0.081249,0.010470,-0.083807,-0.159168
1.925034,-0.081662,0.009512,-0.081655,-0.160005
1.930034,-0.082063,0.008874,-0.079330,-0.161230
1.935034,-0.082452,0.007906,-0.076863,-0.162524
1.940035,-0.082829,0.007258,-0.074240,-0.161899
1.945035,-0.083192,0.006275,-0.071452,-0.163942
1.950035,-0.083540,0.005614,-0.068472,-0.168571
1.955035,-0.083873,0.004598,-0.065227,-0.170103
1.960036,-0.084189,0.003918,-0.061722,-0.172436
1.965036,-0.084486,0.002879,-0.058012,-0.173857
1.970036,-0.084765,0.002190,-0.054031,-0.172277
1.975036,-0.085022,0.001156,-0.049858,-0.172613
1.980036,-0.085259,0.000489,-0.045537,-0.170310
1.985037,-0.085473,-0.000532,-0.041079,-0.172187
1.990037,-0.085664,-0.001250,-0.036415,-0.171161
1.995037,-0.085832,-0.002273,-0.031598,-0.170508
2.000037,-0.085975,-0.002921,-0.026699,-0.166766
2.005037,-0.086094,0.003839,-0.021546,-0.160470
2.010037,-0.086185,0.003164,-0.016077,-0.159318
2.015036,-0.086248,0.002213,-0.010373,-0.156033
2.020036,-0.086283,0.001595,-0.004463,-0.155054
2.025036,-0.086287,0.000681,0.001616,-0.147735
2.030035,-0.086260,0.000090,0.007745,-0.147564
2.035035,-0.086203,-0.000786,0.013890,-0.144060
2.040035,-0.086115,-0.001366,0.019959,-0.144435
2.045034,-0.085997,-0.002229,0.026049,-0.142461
2.050034,-0.085849,-0.002792,0.032132,-0.139227
2.055033,-0.085670,-0.003609,0.038324,-0.132518
2.060033,-0.085459,-0.004133,0.044558,-0.129993
2.065033,-0.085218,-0.004907,0.050825,-0.126420
2.070032,-0.084945,-0.005423,0.057096,-0.126279
2.075032,-0.084640,-0.006177,0.063516,-0.123959
2.080032,-0.084303,-0.006678,0.069994,-0.120253
2.085031,-0.083933,-0.007395,0.076652,-0.115882
2.090031,-0.083530,-0.007843,0.083371,-0.111887
2.095031,-0.083093,-0.008511,0.090166,-0.111544
2.100030,-0.082622,-0.008967,0.096927,-0.109286
2.105030,-0.082116,0.011427,0.104002,0.061155
2.110029,-0.081574,0.011671,0.111225,0.063438
2.115029,-0.080997,0.012063,0.118110,0.068018
2.120029,-0.080387,0.012337,0.124492,0.068920
2.125028,-0.079747,0.012760,0.130308,0.071707
2.130028,-0.079080,0.013045,0.135392,0.071610
2.135028,-0.078390,0.013475,0.139800,0.070842
2.140027,-0.077680,0.013765,0.143333,0.072665
2.145027,-0.076955,0.014209,0.146001,0.075227
2.150027,-0.076219,0.014519,0.147860,0.073289
2.155026,-0.075476,0.014949,0.148917,0.068235
2.160026,-0.074730,0.015222,0.149233,0.064184
2.165025,-0.073985,0.015599,0.148870,0.060183
2.170025,-0.073243,0.015879,0.147893,0.057487
2.175025,-0.072508,0.016217,0.146371,0.052025
2.180024,-0.071782,0.016385,0.144384,0.046124
2.185024,-0.071067,0.016637,0.142012,0.035146
2.190024,-0.070365,0.016758,0.139329,0.028630
2.195023,-0.069677,0.016910,0.136394,0.018407
2.200023,-0.069005,0.017062,0.133201,0.014129
2.205023,-0.068349,0.037730,0.129655,0.059566
2.210022,-0.067712,0.037891,0.125777,0.054869
2.215022,-0.067096,0.038208,0.121598,0.047715
2.220021,-0.066501,0.038394,0.117086,0.041573
2.225021,-0.065930,0.038632,0.112139,0.034473
2.230021,-0.065386,0.038721,0.106695,0.033552
2.235020,-0.064870,0.038907,0.100765,0.024254
2.240020,-0.064385,0.038999,0.094325,0.016081
2.245020,-0.063934,0.039073,0.087446,0.003677
2.250019,-0.063519,0.039106,0.080164,0.001457
2.255019,-0.063141,0.039088,0.072469,-0.013216
2.260019,-0.062802,0.039128,0.064494,-0.013327
2.265018,-0.062504,0.039027,0.056334,-0.023453
2.270018,-0.062247,0.038943,0.048069,-0.031319
2.275017,-0.062032,0.038742,0.039586,-0.039404
2.280017,-0.061860,0.038505,0.030976,-0.048947
2.285017,-0.061731,0.038183,0.022261,-0.062911
2.290016,-0.061646,0.037906,0.013476,-0.071302
2.295016,-0.061606,0.037458,0.004593,-0.081562
2.300016,-0.061609,0.037266,-0.004312,-0.085074
2.305015,-0.061658,0.047637,-0.013431,-0.049508
2.310015,-0.061753,0.047601,-0.022794,-0.061620
2.315015,-0.061895,0.047209,-0.032175,-0.074478
2.320014,-0.062084,0.046963,-0.041568,-0.084821
2.325014,-0.062320,0.046425,-0.050898,-0.100911
2.330014,-0.062603,0.045993,-0.060278,-0.108139
2.335013,-0.062933,0.045321,-0.069669,-0.118779
2.340013,-0.063309,0.044840,-0.078941,-0.129896
2.345012,-0.063731,0.044028,-0.088035,-0.142581
2.350012,-0.064198,0.043411,-0.096914,-0.158756
2.355012,-0.064708,0.042434,-0.105560,-0.171387
2.360011,-0.065261,0.041762,-0.113952,-0.178286
2.365011,-0.065856,0.040657,-0.122184,-0.194771
2.370011,-0.066491,0.039780,-0.130125,-0.207678
2.375010,-0.067164,0.038508,-0.137660,-0.219526
2.380010,-0.067874,0.037741,-0.144712,-0.223110
2.385010,-0.068617,0.036388,-0.151288,-0.229730
2.390009,-0.069392,0.035938,-0.157266,-0.221630
2.395009,-0.070195,0.034593,-0.162652,-0.230623
2.400008,-0.071022,0.033721,-0.167323,-0.235950
2.405008,-0.071872,0.029921,-0.171472,-0.221820
2.410008,-0.072740,0.028960,-0.175048,-0.226519
2.415007,-0.073624,0.027590,-0.178016,-0.232832
2.420007,-0.074522,0.026733,-0.180422,-0.236375
2.425007,-0.075430,0.025315,-0.182340,-0.237500
2.430006,-0.076346,0.024268,-0.183871,-0.232865
2.435006,-0.077269,0.022866,-0.185077,-0.234606
2.440006,-0.078198,0.021921,-0.185982,-0.233628
2.445005,-0.079129,0.020518,-0.186595,-0.234918
2.450005,-0.080063,0.019540,-0.186917,-0.245208
2.455004,-0.080998,0.018066,-0.186948,-0.246909
2.460004,-0.081932,0.017114,-0.186676,-0.245958
2.465004,-0.082864,0.015636,-0.186098,-0.247632
2.470003,-0.083792,0.014658,-0.185213,-0.251784
2.475003,-0.084715,0.013149,-0.183986,-0.251587
2.480003,-0.085630,0.012150,-0.182406,-0.251735
2.485002,-0.086536,0.010637,-0.180454,-0.250149
2.490002,-0.087432,0.009506,-0.178102,-0.252749
2.495002,-0.088314,0.007983,-0.175332,-0.256646
2.500001,-0.089181,0.006952,-0.172086,-0.258734
2.505001,-0.090031,0.008233,-0.168514,-0.196547
2.510000,-0.090862,0.007568,-0.164641,-0.198755
2.515000,-0.091673,0.006375,-0.160501,-0.198682
2.520000,-0.092462,0.005545,-0.156108,-0.195997
2.524999,-0.093229,0.004376,-0.151460,-0.193881
2.529999,-0.093972,0.003665,-0.146624,-0.193978
2.534999,-0.094690,0.002510,-0.141566,-0.192281
2.539998,-0.095382,0.001733,-0.136264,-0.187289
2.544998,-0.096047,0.000616,-0.130843,-0.185011
2.549998,-0.096685,-0.000128,-0.125264,-0.185824
2.554997,-0.097294,-0.001236,-0.119527,-0.183346
2.559997,-0.097874,-0.001980,-0.113559,-0.182177
2.564996,-0.098423,-0.003065,-0.107493,-0.179262
2.569996,-0.098942,-0.003830,-0.101224,-0.178289
2.574996,-0.099429,-0.004893,-0.094782,-0.175486
2.579995,-0.099883,-0.005491,-0.088118,-0.169154
2.584995,-0.100303,-0.006506,-0.081127,-0.168054
2.589995,-0.100687,-0.007203,-0.074007,-0.166471
2.594994,-0.101035,-0.008194,-0.066611,-0.160114
2.599994,-0.101345,-0.008885,-0.059009,-0.159007
2.604994,-0.101616,0.001592,-0.050849,-0.071675
2.609993,-0.101845,0.001302,-0.042537,-0.065516
2.614993,-0.102033,0.000923,-0.034345,-0.059349
2.619992,-0.102181,0.000702,-0.026401,-0.057305
2.624992,-0.102290,0.000372,-0.018759,-0.052914
2.629992,-0.102362,0.000152,-0.011380,-0.047899
2.634991,-0.102397,-0.000138,-0.004410,-0.047253
2.639991,-0.102400,-0.000329,0.001978,-0.043873
2.644991,-0.102372,-0.000578,0.007814,-0.040457
2.649990,-0.102317,-0.000766,0.013160,-0.043306
2.654990,-0.102237,-0.001018,0.017995,-0.040880
2.659990,-0.102133,-0.001142,0.022426,-0.038732
2.664989,-0.102009,-0.001377,0.026450,-0.039623
2.669989,-0.101865,-0.001576,0.030133,-0.041968
2.674989,-0.101705,-0.001825,0.033536,-0.041720
2.679988,-0.101527,-0.001995,0.036730,-0.043304
2.684988,-0.101334,-0.002254,0.039763,-0.043375
2.689987,-0.101127,-0.002447,0.042656,-0.045532
2.694987,-0.100905,-0.002719,0.045491,-0.045802
2.699987,-0.100669,-0.002974,0.048281,-0.047703
2.704986,-0.100419,0.000351,0.051108,0.029952
2.709986,-0.100155,0.000476,0.053911,0.029238
2.714986,-0.099878,0.000649,0.056577,0.027818
2.719985,-0.099587,0.000762,0.058995,0.026728
2.724985,-0.099286,0.000923,0.061058,0.025581
2.729985,-0.098976,0.001023,0.062695,0.023801
2.734984,-0.098659,0.001165,0.063881,0.021567
2.739984,-0.098337,0.001255,0.064610,0.020464
2.744983,-0.098013,0.001372,0.064916,0.017025
2.749983,-0.097688,0.001430,0.064851,0.011397
2.754983,-0.097365,0.001479,0.064468,0.002708
2.759982,-0.097044,0.001484,0.063831,-0.000987
2.764982,-0.096728,0.001470,0.063001,-0.005930
2.769982,-0.096415,0.001437,0.062024,-0.006275
2.774981,-0.096109,0.001387,0.060953,-0.012970
2.779981,-0.095807,0.001337,0.059803,-0.014839
2.784981,-0.095512,0.001236,0.058634,-0.021242
2.789980,-0.095222,0.001168,0.057452,-0.025212
2.794980,-0.094938,0.001003,0.056258,-0.030099
2.799979,-0.094661,0.000873,0.055053,-0.032719
2.804979,-0.094389,0.006063,0.053814,-0.013906
2.809979,-0.094124,0.006002,0.052576,-0.017844
2.814978,-0.093865,0.005880,0.051371,-0.024190
2.819978,-0.093611,0.005786,0.050177,-0.024558
2.824978,-0.093364,0.005623,0.048950,-0.028149
2.829977,-0.093123,0.005502,0.047689,-0.031202
2.834977,-0.092888,0.005301,0.046400,-0.037978
2.839977,-0.092660,0.005142,0.045078,-0.042073
2.844976,-0.092439,0.004883,0.043730,-0.043657
2.849976,-0.092225,0.004710,0.042376,-0.044881
2.854975,-0.092017,0.004434,0.041015,-0.048492
2.859975,-0.091816,0.004239,0.039667,-0.050562
2.864975,-0.091621,0.003934,0.038355,-0.052578
2.869974,-0.091433,0.003722,0.037087,-0.055588
2.874974,-0.091252,0.003381,0.035885,-0.061245
2.879974,-0.091076,0.003131,0.034742,-0.064431
2.884973,-0.090905,0.002734,0.033635,-0.069426
2.889973,-0.090740,0.002465,0.032599,-0.070337
2.894973,-0.090580,0.002034,0.031651,-0.074016
2.899972,-0.090424,0.001735,0.030816,-0.076907
2.904972,-0.090272,-0.012269,0.030092,-0.089474
2.909971,-0.090124,-0.012607,0.029521,-0.094656
2.914971,-0.089977,-0.013174,0.029148,-0.097316
2.919971,-0.089832,-0.013574,0.029013,-0.098179
2.924970,-0.089687,-0.014178,0.029146,-0.104400
2.929970,-0.089540,-0.014606,0.029575,-0.104830
2.934970,-0.089390,-0.015239,0.030341,-0.105521
2.939969,-0.089235,-0.015666,0.031477,-0.109070
2.944969,-0.089073,-0.016323,0.033010,-0.108654
2.949969,-0.088902,-0.016750,0.034978,-0.108801
2.954968,-0.088721,-0.017401,0.037308,-0.107414
2.959968,-0.088526,-0.017833,0.039932,-0.108193
2.964967,-0.088318,-0.018488,0.042913,-0.106148
2.969967,-0.088094,-0.018916,0.046152,-0.109244
2.974967,-0.087853,-0.019564,0.049619,-0.105860
2.979966,-0.087594,-0.019989,0.053292,-0.106231
2.984966,-0.087316,-0.020630,0.057112,-0.106262
2.989966,-0.087018,-0.021074,0.061138,-0.107947
2.994965,-0.086700,-0.021719,0.065360,-0.103887
2.999965,-0.086360,-0.022101,0.069718,-0.101680
3.004965,-0.085997,-0.002157,0.074499,-0.073504
3.009964,-0.085610,-0.002448,0.079622,-0.070538
3.014964,-0.085195,-0.002860,0.085071,-0.065201
3.019964,-0.084754,-0.003147,0.090505,-0.061602
3.024963,-0.084285,-0.003510,0.095891,-0.055022
3.029963,-0.083789,-0.003701,0.101168,-0.051497
3.034962,-0.083268,-0.004005,0.106296,-0.049234
3.039962,-0.082722,-0.004205,0.111226,-0.048334
3.044962,-0.082151,-0.004488,0.116001,-0.044085
3.049961,-0.081558,-0.004662,0.120534,-0.041209
3.054961,-0.080942,-0.004903,0.124877,-0.039047
3.059961,-0.080305,-0.005062,0.129128,-0.033627
3.064960,-0.079647,-0.005257,0.133282,-0.030813
3.069960,-0.078968,-0.005378,0.137445,-0.032261
3.074960,-0.078268,-0.005574,0.141503,-0.031888
3.079959,-0.077549,-0.005697,0.145543,-0.030634
3.084959,-0.076809,-0.005881,0.149491,-0.031191
3.089958,-0.076050,-0.005992,0.153348,-0.028941
3.094958,-0.075272,-0.006163,0.157158,-0.028048
3.099958,-0.074475,-0.006275,0.160843,-0.025381
3.104957,-0.073660,0.004531,0.164408,0.068752
3.109957,-0.072827,0.004771,0.167859,0.067935
3.114957,-0.071978,0.005173,0.171043,0.065343
3.119956,-0.071115,0.005404,0.173856,0.063124
3.124956,-0.070238,0.005786,0.176261,0.064914
3.129956,-0.069351,0.006043,0.178225,0.064281
3.134955,-0.068455,0.006426,0.179735,0.063326
3.139955,-0.067553,0.006682,0.180740,0.063112
3.144954,-0.066647,0.007049,0.181247,0.057518
3.149954,-0.065741,0.007280,0.181264,0.053270
3.154954,-0.064836,0.007594,0.180811,0.050479
3.159953,-0.063934,0.007767,0.179933,0.047470
3.164953,-0.063038,0.008041,0.178681,0.041896
3.169953,-0.062149,0.008141,0.177108,0.036214
3.174952,-0.061269,0.008344,0.175242,0.030146
3.179952,-0.060399,0.008500,0.173139,0.026839
3.184952,-0.059540,0.008643,0.170848,0.016813
3.189951,-0.058693,0.008832,0.168411,0.015664
3.194951,-0.057859,0.008915,0.165872,0.009557
3.199950,-0.057037,0.008956,0.163275,0.002473
3.204950,-0.056229,0.004908,0.160635,0.049118
3.209950,-0.055434,0.005011,0.157988,0.045181
3.214949,-0.054652,0.005274,0.155374,0.040330
3.219949,-0.053883,0.005338,0.152735,0.040312
3.224949,-0.053127,0.005567,0.150100,0.033121
3.229948,-0.052384,0.005668,0.147418,0.030152
3.234948,-0.051656,0.005828,0.144617,0.024000
3.239948,-0.050941,0.005902,0.141647,0.020380
3.244947,-0.050242,0.006007,0.138569,0.012460
3.249947,-0.049559,0.006038,0.135347,0.006948
3.254946,-0.048892,0.006070,0.132046,0.001989
3.259946,-0.048242,0.005995,0.128696,-0.010723
3.264946,-0.047609,0.005922,0.125275,-0.016833
3.269945,-0.046993,0.005896,0.121845,-0.019245
3.274945,-0.046394,0.005764,0.118427,-0.025539
3.279945,-0.045812,0.005626,0.115113,-0.032276
3.284944,-0.045246,0.005414,0.111935,-0.040122
3.289944,-0.044695,0.005233,0.108925,-0.047826
3.294944,-0.044159,0.004933,0.106078,-0.055342
3.299943,-0.043637,0.005057,0.103396,-0.049839
3.304943,-0.043127,0.014663,0.100943,-0.000792
3.309942,-0.042629,0.014534,0.098730,-0.000913
3.314942,-0.042142,0.014522,0.096710,-0.004430
3.319942,-0.041664,0.014519,0.094828,-0.007928
3.324941,-0.041195,0.014461,0.092994,-0.011646
3.329941,-0.040736,0.014515,0.091137,-0.019648
3.334941,-0.040286,0.014392,0.089213,-0.019520
3.339940,-0.039846,0.014307,0.087209,-0.022987
3.344940,-0.039416,0.014156,0.085127,-0.030440
3.349940,-0.038997,0.014015,0.082977,-0.037939
3.354939,-0.038589,0.013774,0.080757,-0.043696
3.359939,-0.038191,0.013666,0.078499,-0.041071
3.364938,-0.037806,0.013414,0.076207,-0.045693
3.369938,-0.037432,0.013239,0.073946,-0.049999
3.374938,-0.037069,0.012925,0.071756,-0.054386
3.379937,-0.036716,0.012860,0.069642,-0.055917
3.384937,-0.036374,0.012516,0.067668,-0.062284
3.389937,-0.036041,0.012102,0.065812,-0.070758
3.394936,-0.035717,0.011663,0.064065,-0.077844
3.399936,-0.035402,0.011401,0.062436,-0.078136
3.404936,-0.035094,0.024415,0.060899,0.018755
3.409935,-0.034794,0.024113,0.059461,0.024535
3.414935,-0.034501,0.024250,0.058083,0.019679
3.419935,-0.034215,0.024303,0.056684,0.018202
3.424934,-0.033936,0.024406,0.055155,0.015707
3.429934,-0.033665,0.024455,0.053436,0.012177
3.434933,-0.033404,0.024523,0.051454,0.008545
3.439933,-0.033153,0.024572,0.049183,-0.000056
3.444933,-0.032915,0.024567,0.046572,-0.002149
3.449932,-0.032691,0.024559,0.043601,-0.004357
3.454932,-0.032483,0.024520,0.040356,-0.009697
3.459932,-0.032291,0.024495,0.036902,-0.014344
